BNB-USD	668.2775268554688,446594.85290006176,5139846836.0,1
BNB-USD	658.0436401367188,433021.4323243834,2581045409.0,1
BNB-USD	662.3276977539062,438677.9792119898,1794465917.0,1
BNB-USD	674.100830078125,454411.92911201715,2009553142.0,1
BNB-USD	667.2290649414062,445194.6251025833,1942930816.0,1
BNB-USD	647.443359375,419182.9035987854,1985512627.0,1
BNB-USD	653.5147094726562,427081.4754971303,1916599180.0,1
BNB-USD	657.2009887695312,431913.13963964954,1709065792.0,1
BNB-USD	646.8995361328125,418479.009848848,1926193637.0,1
BNB-USD	668.5747680664062,446992.2204950489,1899367077.0,1
BNB-USD	657.9036865234375,432837.2607411295,1502735946.0,1
BNB-USD	613.9630126953125,376950.58095790446,1901201673.0,1
BNB-USD	622.9407958984375,388055.23519457877,2591258749.0,1
BNB-USD	627.5106811523438,393769.6549602784,2082447360.0,1
SOL-USD	227.20396423339844,51621.6413633714,5105320114.0,1
SOL-USD	227.94493103027344,51958.891582396114,5385638692.0,1
SOL-USD	239.0231475830078,57132.06508048833,4636567306.0,1
SOL-USD	231.63790893554688,53656.12085603271,4043216055.0,1
SOL-USD	213.78501892089844,45704.0343150089,3546350864.0,1
SOL-USD	203.11962890625,41257.58364701271,8432593480.0,1
SOL-USD	216.1495819091797,46720.64175951318,15260840772.0,1
SOL-USD	207.09197998046875,42887.08817223087,7328632702.0,1
SOL-USD	195.98814392089844,38411.3525575588,3826498437.0,1
SOL-USD	189.77249145507812,36013.5985130677,3936545265.0,1
SOL-USD	192.20465087890625,36942.62781948224,4593806344.0,1
SOL-USD	199.5998992919922,39840.11979737342,2387525186.0,1
SOL-USD	200.49755859375,40199.271002054214,3380872965.0,1
SOL-USD	200.35635375976562,40142.66849190835,4106376694.0,1
SOL-USD	197.98236083984375,39197.015203718096,3907611299.0,1
SOL-USD	196.7738037109375,38719.92982687056,4290836657.0,1
SOL-USD	194.46095275878906,37815.06214785599,2755407329.0,1
SOL-USD	199.9356689453125,39974.2717166096,3732334277.0,1
SOL-USD	194.48208618164062,37823.28184556309,1869221857.0,1
SOL-USD	188.4864044189453,35527.12465078221,2160799161.0,1
SOL-USD	177.6897430419922,31573.64478232921,4345262539.0,1
SOL-USD	169.08428955078125,28589.496972892433,6684824301.0,1
SOL-USD	169.01080322265625,28564.651605967432,3717681436.0,1
SOL-USD	176.04888916015625,30993.21137452498,3347070717.0,1
SOL-USD	168.89163208007812,28524.383386672474,4684370707.0,1
SOL-USD	172.16285705566406,29640.049349569017,2026581266.0,1
SOL-USD	168.03811645507812,28236.808581770398,1621130854.0,1
SOL-USD	141.98948669433594,20161.014331721002,7062261489.0,1
SOL-USD	144.10775756835938,20767.04579138104,9341433919.0,1
SOL-USD	140.91404724121094,19856.768709898228,5292247040.0,1
LINK-USD	22.615997314453125,511.48333452735096,620292730.0,1
LINK-USD	23.62223243713379,558.0098653139758,742845725.0,1
LINK-USD	24.47380828857422,598.9672921458841,592604517.0,1
LINK-USD	25.148338317871094,632.4389201501035,778500220.0,1
LINK-USD	23.048158645629883,531.2176169541235,634426010.0,1
LINK-USD	20.42749786376953,417.28266897430876,1251773899.0,1
LINK-USD	21.643274307250977,468.43132273891024,2756991354.0,1
LINK-USD	20.0632381439209,402.5335248196825,1048262867.0,1
LINK-USD	19.204370498657227,368.807846249696,624337905.0,1
LINK-USD	18.59428596496582,345.7474705469249,523730063.0,1
LINK-USD	18.386972427368164,338.0807550447971,604860660.0,1
LINK-USD	18.464569091796875,340.9403117457405,311371217.0,1
LINK-USD	18.30515480041504,335.07869226715775,402859007.0,1
LINK-USD	18.766145706176758,352.16822466545636,427544711.0,1
LINK-USD	18.642301559448242,347.53540743340636,495570806.0,1
LINK-USD	19.180673599243164,367.8982397207037,613343794.0,1
LINK-USD	18.558940887451172,344.4342868639069,371819159.0,1
LINK-USD	19.41437530517578,376.9179684902192,444394414.0,1
LINK-USD	18.98305892944336,360.35652631871926,279323677.0,1
LINK-USD	18.70529556274414,349.88808208961564,271286026.0,1
LINK-USD	19.099895477294922,364.806007243591,501421048.0,1
LINK-USD	17.83260726928711,318.00188202063146,546007440.0,1
LINK-USD	17.978578567504883,323.2292873079459,361053756.0,1
LINK-USD	18.298744201660156,334.8440393577912,399718267.0,1
LINK-USD	17.39421272277832,302.5586362452632,670200126.0,1
LINK-USD	17.76429557800293,315.57019738265444,326060251.0,1
LINK-USD	17.6387882232666,311.12684998524855,260701498.0,1
LINK-USD	15.247294425964355,232.4799873120437,658369317.0,1
LINK-USD	15.29446029663086,233.92051576521771,1116730684.0,1
LINK-USD	15.334689140319824,235.15269103024275,695874112.0,1
UNI-USD	0.00020300000323913991,4.1209001315090816e-08,4.0,1
UNI-USD	0.00020900000527035445,4.368100220300819e-08,4.0,1
UNI-USD	0.00021100000594742596,4.452100250981379e-08,4.0,1
UNI-USD	0.00020599999697878957,4.243599875526131e-08,4.0,1
UNI-USD	0.00020199999562464654,4.080399823235722e-08,4.0,1
UNI-USD	0.000195999993593432,3.841599748862539e-08,4.0,1
UNI-USD	0.00020399999630171806,4.161599849110098e-08,4.0,1
UNI-USD	0.00019700000120792538,3.88090004759226e-08,4.0,1
UNI-USD	0.0001939999929163605,3.763599725154792e-08,4.0,1
UNI-USD	0.0001939999929163605,3.763599725154792e-08,4.0,1
UNI-USD	0.0001939999929163605,3.763599725154792e-08,4.0,1
UNI-USD	0.0001939999929163605,3.763599725154792e-08,4.0,1
UNI-USD	0.0001939999929163605,3.763599725154792e-08,4.0,1
UNI-USD	0.000195999993593432,3.841599748862539e-08,4.0,1
UNI-USD	0.00019299999985378236,3.724899994355999e-08,4.0,1
UNI-USD	0.00019700000120792538,3.88090004759226e-08,4.0,1
UNI-USD	0.0001939999929163605,3.763599725154792e-08,4.0,1
UNI-USD	0.000195999993593432,3.841599748862539e-08,4.0,1
UNI-USD	0.000195999993593432,3.841599748862539e-08,4.0,1
UNI-USD	0.00019299999985378236,3.724899994355999e-08,4.0,1
UNI-USD	0.00019200000679120421,3.6864002607822464e-08,4.0,1
UNI-USD	0.00019200000679120421,3.6864002607822464e-08,4.0,1
UNI-USD	0.0001939999929163605,3.763599725154792e-08,4.0,1
UNI-USD	0.00019799999427050352,3.920399773111943e-08,4.0,1
UNI-USD	0.00019299999985378236,3.724899994355999e-08,4.0,1
UNI-USD	0.0001939999929163605,3.763599725154792e-08,4.0,1
UNI-USD	0.0001939999929163605,3.763599725154792e-08,4.0,1
UNI-USD	0.00018400000408291817,3.38560015025139e-08,3.0,1
UNI-USD	0.00017800000205170363,3.16840007304065e-08,3.0,1
UNI-USD	0.00017868289432954043,3.192757672598171e-08,3.0,1
XLM-USD	0.39368200302124023,0.1549855195028158,385573356.0,1
XLM-USD	0.39273199439048767,0.15423841941793004,330777425.0,1
XLM-USD	0.43001699447631836,0.18491461553844601,577243744.0,1
XLM-USD	0.4140860140323639,0.17146722701721107,333601270.0,1
XLM-USD	0.39330899715423584,0.1546919672424707,268987849.0,1
XLM-USD	0.35395699739456177,0.1252855560045738,650185465.0,1
XLM-USD	0.3704339861869812,0.13722133812237658,1721235850.0,1
XLM-USD	0.34160301089286804,0.11669261705107292,539781017.0,1
XLM-USD	0.32731300592422485,0.10713380384715165,287981790.0,1
XLM-USD	0.3184730112552643,0.10142505889799569,316043946.0,1
XLM-USD	0.3269529938697815,0.10689826020041338,383334258.0,1
XLM-USD	0.33198800683021545,0.11021603667909918,199082689.0,1
XLM-USD	0.31458398699760437,0.09896308487530892,285771798.0,1
XLM-USD	0.3129050135612488,0.09790954751176528,313937333.0,1
XLM-USD	0.31841400265693665,0.10138747708801166,422347676.0,1
XLM-USD	0.3329710066318512,0.1108696912574283,339839205.0,1
XLM-USD	0.33761900663375854,0.1139865936403659,279921101.0,1
XLM-USD	0.350942999124527,0.12316098863451774,419637884.0,1
XLM-USD	0.34902000427246094,0.12181496338234865,266924488.0,1
XLM-USD	0.3426069915294647,0.11737955064487071,166849495.0,1
XLM-USD	0.33372199535369873,0.11137037018285412,221323545.0,1
XLM-USD	0.323184996843338,0.1044485421846284,216196316.0,1
XLM-USD	0.3422729969024658,0.11715080440859538,237673170.0,1
XLM-USD	0.3447270095348358,0.11883671110283078,225055449.0,1
XLM-USD	0.32577499747276306,0.10612934897837878,268275214.0,1
XLM-USD	0.3345920145511627,0.11195181620140549,170185108.0,1
XLM-USD	0.3335059881210327,0.11122624411258641,146842265.0,1
XLM-USD	0.2979719936847687,0.08878730902047582,319644633.0,1
XLM-USD	0.2952730059623718,0.08718614805005487,503809010.0,1
XLM-USD	0.2948710024356842,0.08694890807742528,378371648.0,1
DOGE-USD	0.31907400488853455,0.10180822059560857,2019292120.0,1
DOGE-USD	0.32386401295661926,0.10488789888836525,1981300959.0,1
DOGE-USD	0.331508994102478,0.10989821317083681,1365524939.0,1
DOGE-USD	0.32872799038887024,0.10806209166510516,1796042122.0,1
DOGE-USD	0.30835700035095215,0.0950840396654371,1577548524.0,1
DOGE-USD	0.26750901341438293,0.07156107225793651,5607210222.0,1
DOGE-USD	0.28500398993492126,0.0812272742788247,11007373557.0,1
DOGE-USD	0.26414400339126587,0.06977205452756507,4306969827.0,1
DOGE-USD	0.25623300671577454,0.06565535373060616,1818131454.0,1
DOGE-USD	0.24808399379253387,0.061545667976053986,1892595490.0,1
DOGE-USD	0.24661299586296082,0.06081796972850473,2042225149.0,1
DOGE-USD	0.25326600670814514,0.06414367015389022,989182891.0,1
DOGE-USD	0.24929000437259674,0.0621455062800893,1242077795.0,1
DOGE-USD	0.25525999069213867,0.06515766284815072,1342589439.0,1
DOGE-USD	0.2531220018863678,0.06407074783896238,1721245015.0,1
DOGE-USD	0.26412200927734375,0.06976043578470126,1949247514.0,1
DOGE-USD	0.26249200105667114,0.06890205061873544,1492303517.0,1
DOGE-USD	0.271928995847702,0.07394537878273955,2320487584.0,1
DOGE-USD	0.27172398567199707,0.07383392438947567,1624562147.0,1
DOGE-USD	0.2657400071620941,0.07061775140650983,969472255.0,1
DOGE-USD	0.2581480145454407,0.06664039741375305,1369340298.0,1
DOGE-USD	0.2509010136127472,0.06295131863190395,1601424562.0,1
DOGE-USD	0.2547680139541626,0.06490674093414839,1007520306.0,1
DOGE-USD	0.2548600137233734,0.06495362659507808,1119395680.0,1
DOGE-USD	0.23930799961090088,0.057268318677770935,2024664109.0,1
DOGE-USD	0.2467229962348938,0.06087223687112342,932077730.0,1
DOGE-USD	0.24302299320697784,0.0590601752272788,707579811.0,1
DOGE-USD	0.21035900712013245,0.04425091187656793,2239353273.0,1
DOGE-USD	0.2123890072107315,0.04510909038396016,3432761745.0,1
DOGE-USD	0.21149219572544098,0.044728948852768236,2268835840.0,1
XMR-USD	218.08935546875,47562.966968774796,58201544.0,1
XMR-USD	221.92568969726562,49251.01174760703,67894805.0,1
XMR-USD	232.67633056640625,54138.274805847555,90814602.0,1
XMR-USD	238.5856170654297,56923.096670491854,73322287.0,1
XMR-USD	234.2761688232422,54885.323278496275,74660857.0,1
XMR-USD	221.23451232910156,48944.70944549539,72052472.0,1
XMR-USD	225.92750549316406,51043.23773836368,111469714.0,1
XMR-USD	220.14273071289062,48462.82188572828,85714999.0,1
XMR-USD	227.0655059814453,51558.74400660978,61807266.0,1
XMR-USD	222.45542907714844,49486.41792589822,74923577.0,1
XMR-USD	205.2122802734375,42112.079975023866,75256147.0,1
XMR-USD	213.93927001953125,45770.0112564899,54420253.0,1
XMR-USD	220.1154022216797,48450.79029521183,53452820.0,1
XMR-USD	221.55157470703125,49085.10025516525,72270485.0,1
XMR-USD	222.6641845703125,49579.33909036219,63772029.0,1
XMR-USD	227.0548858642578,51553.92119483114,59709667.0,1
XMR-USD	224.56028747558594,50427.3227111178,57976243.0,1
XMR-USD	229.3457489013672,52599.47253912897,49737752.0,1
XMR-USD	230.34503173828125,53058.8336465098,60068433.0,1
XMR-USD	229.68365478515625,52754.58127546683,53609102.0,1
XMR-USD	238.58773803710938,56924.10874166433,65454058.0,1
XMR-USD	237.16029357910156,56245.00485052564,65188534.0,1
XMR-USD	239.19525146484375,57214.368323329836,68877208.0,1
XMR-USD	229.15142822265625,52510.37705648318,73691330.0,1
XMR-USD	233.37130737304688,54462.16710500512,67633392.0,1
XMR-USD	234.75831604003906,55111.46694995486,52018285.0,1
XMR-USD	236.32699584960938,55850.44896730129,49582273.0,1
XMR-USD	226.8140106201172,51444.59541358263,58722047.0,1
XMR-USD	216.15155029296875,46721.4926940538,64591154.0,1
XMR-USD	222.63864135742188,49567.96462547872,56491760.0,1
XTZ-USD	1.0470119714736938,1.096234068409231,28555398.0,1
XTZ-USD	1.0602949857711792,1.124225456851505,35784313.0,1
XTZ-USD	1.0917969942092896,1.1920206765644394,28563043.0,1
XTZ-USD	1.093438982963562,1.1956088094643889,31424409.0,1
XTZ-USD	1.0091259479522705,1.0183351788305686,29587833.0,1
XTZ-USD	0.8893700242042542,0.7909790399530756,68476081.0,1
XTZ-USD	0.938476026058197,0.8807372514859857,133154147.0,1
XTZ-USD	0.8809360265731812,0.7760482829145445,62298277.0,1
XTZ-USD	0.8645470142364502,0.7474415398251608,38049933.0,1
XTZ-USD	0.8321920037269592,0.6925435310670913,38087972.0,1
XTZ-USD	0.8380020260810852,0.7022473957160038,41974423.0,1
XTZ-USD	0.8773930072784424,0.7698184892211088,26840027.0,1
XTZ-USD	0.8808500170707703,0.7758967525735763,31953352.0,1
XTZ-USD	0.8905810117721558,0.7931345385291166,32988759.0,1
XTZ-USD	0.8640469908714294,0.7465772024339721,37332663.0,1
XTZ-USD	0.9179859757423401,0.8426982516596162,34838466.0,1
XTZ-USD	0.8991699814796448,0.8085066555941047,26564080.0,1
XTZ-USD	0.9143689870834351,0.836070644539987,30330406.0,1
XTZ-USD	0.8861119747161865,0.7851944317354196,28446947.0,1
XTZ-USD	0.8974519968032837,0.8054200865662011,29587685.0,1
XTZ-USD	0.8905019760131836,0.7929937692833846,25861758.0,1
XTZ-USD	0.8528670072555542,0.7273821320650455,32364453.0,1
XTZ-USD	0.8720669746398926,0.760500808257575,23829904.0,1
XTZ-USD	0.8959239721298218,0.8026797638368777,26163592.0,1
XTZ-USD	0.8709620237350464,0.7585748467886475,32563393.0,1
XTZ-USD	0.893634021282196,0.7985817639929884,27994413.0,1
XTZ-USD	0.8662369847297668,0.7503665137137183,26632484.0,1
XTZ-USD	0.7742599844932556,0.5994785235874964,38175413.0,1
XTZ-USD	0.7829409837722778,0.6129965840703022,49083704.0,1
XTZ-USD	0.7785915732383728,0.6062048379178044,34561080.0,1
